ACCREDPROC_ID;ACTTAKENCODE_CODE;ANALYSISD;ANALYSISM;ANALYSISY;ANMETHCODE_BASE_ID;ANMETHTEXT;ANMETHREFID;SAMPMATINFO_EXPIRYD;SAMPMATINFO_EXPIRYM;SAMPMATINFO_EXPIRYY;EXPRRESTYPE_ID;EXPRRESPERC_FATPERC;EXPRRESPERC_MOISTPERC;LABACCRED_ID;LABID;LABCOUNTRY_ID;ANPORTSEQ;LOCALORGID;LOCALORGCOUNTRY_ID;SAMPUNITSIZE;SAMPUNITSIZEUNIT_ID;ORIGCOUNTRY_ID;ORIGFISHAREACODE_ID;ORIGFISHAREATEXT;PROCCOUNTRY_ID;PARAMCODE_BASE_ID;PARAMTEXT;PARAMTYPE_ID;SAMPMATINFO_BRANDNAME;SAMPMATINFO_MANUF;SAMPMATINFO_COM;SAMPMATINFO_PRODD;SAMPMATINFO_PRODM;SAMPMATINFO_PRODY;SAMPMATTEXT;PROGID;PROGLEGREF_CODE;SAMPSTRATEGY_ID;PROGTYPE_ID;SAMPMETHOD_ID;SAMPPOINT_ID;RESINFO_COM;EVALCODE_ID;EVALLIMITTYPE_ID;RESQUALVALUE_ID;RESTYPE_ID;RESUNIT_ID;CCALPHA;CCBETA;EVALLOWLIMIT;RESLOD;RESLOQ;RESVAL;RESVALUNCERTSD;RESVALUNCERT;RESVALREC;RESVALRECCORR_ID;SAMPCOUNTRY_ID;SAMPD;SAMPM;SAMPY;ANMATCODE;ANMATCODE_BASE_ID;ANMATCODE_ID_L1;ANMATCODE_ID_L2;ANMATCODE_ID_L3;ANMATCODE_ID_L4;ANMATCODE_ID_L5;ANMATCODE_ID_L6;ANMATCODE_ID_L7;ANMATCODE_ID_L8;ANMATCODE_ID_L9;ANMATCODE_ID_L10;ANMATCODE_ID_LAST;SAMPMATCODE;SAMPMATCODE_BASE_ID;SAMPMATCODE_ID_L1;SAMPMATCODE_ID_L2;SAMPMATCODE_ID_L3;SAMPMATCODE_ID_L4;SAMPMATCODE_ID_L5;SAMPMATCODE_ID_L6;SAMPMATCODE_ID_L7;SAMPMATCODE_ID_L8;SAMPMATCODE_ID_L9;SAMPMATCODE_ID_L10;SAMPMATCODE_ID_LAST;SAMPAREA;PROCAREA;ORIGAREA;RESID;SAMPID
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;16;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;2D5230738CEE84AFE5502BA952CAFAE9;3853ADAE09716D243C7A750489690B67
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;5;;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;FD013174F4285FCF26DCF66E3E6E23D7;BADDB4C9841182F3A7E2187B42552B2C
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;24;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;B533FEE64E45BA2C9A3CCD4C564E6D6B;1476D6123826B1D5397C1189F25DDCC7
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;20;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;5AD794DC7F007A129F7FBDB7621EAA30;2AB77C6D67657C0740F4071706D9A1FB
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;15;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;619A37BAA7BD0FE59683E4178F7278B9;4070378901AB867B3D6C9C1B2FC7C15B
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;16;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;A21A93FA20CBE625C17F93DCA7FCDFA1;608140ADDA547BA18EABA2FCC12C1AD7
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;11;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;7535AF2C056772A94EAE05DE129D886A;DE7451CA4B7CAF00EB5707E8FC17B48C
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;10;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;9A727BEF925212E60F8AF7D09A62B499;DBA1FEE2CA128131BD7F2AC5E7DB7E0F
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;5;;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;806FCFAD2A7E8826767FCDA859B09986;1A39093E6C40037CC5B32F57179F600A
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;14;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;BA7E10B0407B8C565074116498B311C7;0D89B4337E828CC376CF51FCFAC0F492
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;15;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;932870EF0306C9D46CE43068F52213E4;6EEF020202E2C68471DA068444DC946B
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;10;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;040659D152DE8D7AA258B24632DDEC4B;80C57A536D1AC42B1540BEFEB8FF94FE
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;5;;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;6B1C540179C5DA1E6ABD91BB3F1FB20C;D7D8CFCDA04553A049AFCDC335180F42
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;5;;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;36F9F35A61AFF1F4FE197DC311C204A9;064562C0A49D3079A860DC40E2E0A363
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;5;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;B5C9801A09CDAC5B255FA2E8274F9F34;C59A43D65B61079956721974018EF1DF
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;10;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;D3B3755B04C18F35A09AA5A2DC65CDD8;5304C43C7E460F5CBF5541DEFA3D5B03
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;10;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;EDF15BF0E33B999C055060839F9B4CC3;3881D3FB39A2635EA54D31CBA958B207
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;5;;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;5220904DD5B15B4CCB29B0046B0C96BB;620115AD64C2CF2B9BD3C64D04215A9B
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;8;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;80B5CC50821FFBDCC651BA60BC2EFB8F;8B78D575BDDA538300D19BE5CF6C4733
Not Available;N_A;;;2008;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;5;;;;Most accurate result value estimate;Norway;;;2008;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;A00DN#F02.A068E$F27.A000G$F28.A07LG$F28.A0C03;Processed oat-based flakes;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal flakes and similar;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Processed oat-based flakes;Not Available;Not Available;Not Available;E511F85D071C181979147FFCD857E663;46E2075AA78E3368D5B506570E343933
